review_id,building_id,building_name,building_type,ward,address_street,city,latitude,longitude,building_levels,rating,sentiment,review_title,review_text,review_source
REV-09605,way/976356050,Unnamed building,yes,,,Kochi,10.0189221,76.3059332,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09606,way/976356151,Unnamed building,yes,,,Kochi,10.0193986,76.3058227,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-09607,way/976356241,Unnamed building,yes,,,Kochi,10.0189997,76.3061687,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09608,way/976356334,Unnamed building,yes,,,Kochi,10.0194397,76.3060029,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09609,way/976356512,Unnamed building,yes,,,Kochi,10.0185466,76.306793,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09610,way/976571671,Unnamed building,yes,,,Kochi,10.0032416,76.3064066,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09611,way/976571768,Unnamed building,yes,,,Kochi,10.0025516,76.3082648,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-09612,way/976571936,Unnamed building,yes,,,Kochi,10.003959,76.3074945,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09613,way/976572079,Unnamed building,yes,,,Kochi,10.0053621,76.3073389,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09614,way/976572203,Unnamed building,yes,,,Kochi,10.0046849,76.3100726,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-09615,way/976572364,Unnamed building,yes,,,Kochi,10.0039125,76.3069924,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09616,way/976572436,Unnamed building,yes,,,Kochi,10.0051952,76.3074344,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09617,way/976572677,Unnamed building,yes,,,Kochi,10.0036314,76.3067885,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-09618,way/976572729,Unnamed building,yes,,,Kochi,10.0050821,76.3078142,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09619,way/976572965,Unnamed building,yes,,,Kochi,10.0045803,76.309769,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09620,way/976573235,Unnamed building,yes,,,Kochi,10.0047652,76.3086253,,4,positive,Useful and accessible,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-09621,way/976724190,Unnamed building,apartments,,Alappat Cross Road,Kochi,9.9607486,76.2912412,3,3,neutral,Mixed impression,"apartment building in Alappat Cross Road, Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition. The mapped record indicates approximately 3 level(s).",synthetic_from_geojson_attributes
REV-09622,way/976724907,Unnamed building,office,,Alappat Cross Road,Kochi,9.9606283,76.2914125,3,2,negative,Could be maintained better,"office building in Alappat Cross Road, Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment. The mapped record indicates approximately 3 level(s).",synthetic_from_geojson_attributes
REV-09623,way/976726624,Unnamed building,yes,,,Kochi,9.9595385,76.2903592,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09624,way/976726836,Unnamed building,office,,,Kochi,9.9597012,76.2903011,,1,negative,Needs some improvement,"office building in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-09625,way/976737603,Unnamed building,office,,Alappat Cross Road,Kochi,9.9604721,76.2913863,,5,positive,Nice building and surroundings,"office building in Alappat Cross Road, Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.",synthetic_from_geojson_attributes
REV-09626,way/976738522,Unnamed building,yes,,,Kochi,9.9603807,76.2914787,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-09627,way/976741449,Unnamed building,detached,,,Kochi,9.9603796,76.2920234,,4,positive,Useful and accessible,"detached house in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-09628,way/978980110,Unnamed building,fire_station,,,Kochi,9.9691456,76.2848266,,1,negative,Needs some improvement,"fire station in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-09629,way/980420078,Unnamed building,industrial,,,Kochi,9.9868532,76.2730122,,3,neutral,Mixed impression,industrial building in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-09630,way/980990868,Our lady's institute of commerce,school,,Mulavukad,Ernakulam,10.016032,76.2585664,,1,negative,Needs some improvement,"Our lady's institute of commerce (school) in Mulavukad, Ernakulam. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09631,way/980990869,Unnamed building,yes,,,Ernakulam,10.0160079,76.2603566,,2,negative,Could be maintained better,"yes in Ernakulam. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09632,way/980990870,Anganwadi,yes,,,Ernakulam,10.015945,76.2602274,,2,negative,Could be maintained better,"Anganwadi (yes) in Ernakulam. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-09633,way/980990871,Unnamed building,yes,,,Ernakulam,10.0170533,76.2567896,,1,negative,Needs some improvement,"yes in Ernakulam. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
